Sep=;
#X1;-673;(-2692)
#Z1;-617;(-2468)
#X2;672;(2688)
#Z2;616;(2464)
#scale;1:4
seed;#;badlands;bamboo_jungle;beach;birch_forest;cherry_grove;cold_ocean;dark_forest;deep_cold_ocean;deep_frozen_ocean;deep_lukewarm_ocean;deep_ocean;desert;eroded_badlands;flower_forest;forest;frozen_ocean;frozen_peaks;frozen_river;grove;ice_spikes;jagged_peaks;jungle;lukewarm_ocean;mangrove_swamp;meadow;mushroom_fields;ocean;old_growth_birch_forest;old_growth_pine_taiga;old_growth_spruce_taiga;pale_garden;plains;river;savanna;savanna_plateau;snowy_beach;snowy_plains;snowy_slopes;snowy_taiga;sparse_jungle;stony_peaks;stony_shore;sunflower_plains;swamp;taiga;warm_ocean;windswept_forest;windswept_gravelly_hills;windswept_hills;windswept_savanna;wooded_badlands
-5679039130114187633;38;72413;21635;37450;20619;5523;23796;32340;21496;0;73275;280837;72938;24565;2492;151910;0;2100;0;5307;0;1294;55623;129429;0;35639;26131;99626;10998;7093;4895;3407;120940;89506;58308;2906;0;0;3322;0;34356;1632;17082;1946;0;23909;70705;0;0;0;0;13521
-3966263896829845854;50;4016;9549;31207;41886;861;22060;41354;6643;7316;127095;7799;105504;2043;6158;144415;29530;664;4840;631;7657;472;35599;134964;12023;7688;3207;28668;30039;14463;10844;4488;99481;84845;18315;1288;8913;31156;521;7788;29439;379;10613;15194;16968;30437;409688;2905;0;5174;3852;325
-3604287076779942215;43;0;32;41881;75520;4052;24426;144668;2018;0;23162;198191;209;0;3973;203599;0;1421;99;6347;0;1311;20482;66833;14523;17175;10576;211751;66195;1957;575;3887;185423;109773;99025;6790;0;743;918;812;9511;2544;19074;5000;31957;14560;1900;12532;0;10161;5378;0
-1490972951636336933;44;431;3616;43759;28451;1464;77938;77043;19938;176;253959;97910;19203;0;2183;152490;4243;2781;110;8578;0;2395;5229;246147;0;6172;514;110849;31678;20596;21644;5573;125165;66372;33683;8029;555;0;852;741;14814;10493;14018;922;0;79253;60387;231;0;344;0;35
-9066308999850221833;35;0;7943;44566;46422;4240;4316;81930;3587;0;93791;126473;0;0;27616;189439;0;609;0;2603;0;1218;28548;168071;6580;26063;0;268110;45987;0;0;5878;191038;101202;96599;4351;0;0;2292;0;30794;103;23467;15374;1213;5487;0;418;0;1079;3557;0
-2349753105580548333;43;0;3943;53349;30747;371;131537;15988;40433;1924;114107;148950;0;0;18129;170811;11679;1961;7630;8265;0;35;35658;125401;0;5514;6411;256742;28678;8238;2785;1223;163489;78609;37561;3922;1498;14540;5575;22484;11237;538;38561;15358;626;34028;0;0;720;842;867;0
-5763481623127384286;45;0;5368;36801;38631;1062;30352;25652;1899;0;202784;110339;1165;0;691;254198;5054;1079;15059;5821;7374;4073;36018;182078;13;17947;6962;125814;28510;6902;1115;5527;118243;84887;45886;1142;2230;53312;9423;8782;6002;0;20923;3463;0;31919;112006;31;331;2940;1156;0
-2462343096264810697;42;20568;9427;38411;22345;4646;3672;19323;0;0;223997;72716;61498;5972;9073;127640;0;1101;0;7059;0;3338;29089;230357;12350;14717;8609;153199;31533;635;963;4622;143296;87531;89099;9050;0;0;3895;0;30052;6104;30913;11298;2872;7118;107715;73;0;273;6235;8580
-8717280028729008325;46;0;38790;52900;50538;293;38130;65482;1689;9557;113111;156548;30680;0;5622;148239;21173;521;2096;4960;0;783;49406;167270;1821;10283;10376;129430;79771;5777;6497;6185;122095;100614;38376;518;3305;6000;321;674;33669;0;13056;1848;2190;17243;99945;2180;320;3765;6917;0
-3497045110653182144;42;1773;14836;47858;34512;3528;17175;40875;1887;0;119438;107086;91155;562;370;190993;0;0;0;450;0;377;42527;197505;1451;13491;577;129537;36289;10022;10449;5506;139613;109780;128981;10393;0;0;385;0;41292;1350;12771;2655;1340;8462;74944;2560;144;4113;1952;0
679199118802820931;45;0;12895;56580;26828;12369;112594;25039;40858;0;18627;179355;0;0;438;256370;3207;576;2101;3162;572;904;28752;59750;3921;21531;6896;208425;27503;17949;14626;7739;175068;95633;35027;722;970;6730;726;8825;31884;1999;13883;4839;48459;70352;0;3097;394;6467;6322;0
-8376695306909114527;45;0;14902;51341;35136;921;52503;65767;71531;31668;123317;164061;0;0;7906;150069;37050;1410;12602;5006;20;37;16568;131497;3596;11021;5575;204853;41282;2042;3660;6150;134250;80906;36910;137;6505;45557;2933;29981;10526;0;12596;5612;2094;30708;0;1195;3350;841;5372;0
8521091969961697149;44;0;1916;39890;38876;2775;26113;18073;19092;6681;194052;227893;0;0;8595;199713;4999;6815;36;18665;0;4041;9370;145840;9473;4634;2090;248222;39970;40;167;3410;151979;58307;34655;626;3;0;10470;1494;8951;519;25548;5805;36706;15645;0;8060;1895;11939;6921;0
5197153969985560451;43;0;22420;42164;34249;7284;76655;35932;13286;0;101073;42235;51897;0;8645;180004;3889;1952;1497;12299;0;2130;38793;179802;45234;16507;0;101234;40819;7475;2040;2434;164445;97663;39446;8436;0;1597;5225;3636;21345;4184;30732;16494;12192;47129;130959;3068;0;1180;1284;0
-7613898120023236730;44;0;9925;48071;26468;3388;149042;14259;62926;0;18720;263359;0;0;14085;171476;1645;3190;1786;11242;85;1440;27216;66386;3891;6008;3619;333862;27493;1103;11787;4255;126924;72447;45872;2110;0;7064;1575;3107;15922;2259;33022;15049;21902;22096;0;401;659;3157;671;0
7014356419629555595;43;11197;22672;29840;35872;1089;27068;61736;7445;0;104759;58489;83593;3667;2468;148788;0;2414;0;6433;0;2583;17165;135962;28810;16446;10755;96631;38944;7524;18558;5401;103960;92936;58505;2082;0;0;3022;0;31863;2333;22703;5655;625;41275;270160;418;0;368;11678;27072
4099964510767423377;38;176;10696;36775;46194;1092;21447;44268;4893;0;206816;191450;5261;0;195;200570;4726;0;5735;0;2875;0;25982;175699;0;11299;20484;150400;43897;7348;1252;5601;112872;85541;67628;1986;3620;21982;0;26720;17018;0;20844;2125;0;41814;33327;0;0;356;0;0
1492943276473327539;42;167;7406;58468;31557;1409;48459;72040;24605;0;159692;108562;56590;772;15321;132621;0;1623;0;4702;0;1107;28728;226242;33049;5846;436;110903;26301;12461;2931;2441;77338;84834;130970;2949;0;0;510;0;12723;38;16123;18417;2880;7613;120127;1475;0;733;9795;0
5788814371031359429;50;5326;24849;39560;25233;87;59630;35259;65544;38979;231553;51739;404;887;1210;160609;19669;5335;7821;50031;347;5482;52465;121801;2;14283;12821;92519;25762;8337;5128;3467;92684;80221;62795;3970;1594;27113;24810;33216;6558;3399;16083;1520;19023;57267;38393;3653;0;4648;490;17388
5956573457150910435;48;0;22859;43117;39534;7136;54755;25976;13658;835;230109;99554;18510;2845;7220;123703;15628;2041;3200;3262;0;1728;51188;273269;2060;34841;4343;145583;44117;2228;4726;5030;123144;72188;51711;2980;2067;9560;4511;1128;10136;1341;25011;8414;2863;14250;39161;0;133;1110;6895;1306
-361413870096474131;40;5377;17185;51171;21756;3501;20143;17182;0;0;246232;18913;17431;2293;10815;164236;0;1816;0;2494;0;794;50849;333957;3872;19055;616;39651;20130;7509;6804;5759;152341;113286;157496;1619;0;0;4157;0;51159;0;10751;32818;2;23853;20374;0;59;0;2653;855
-8838877218668011531;41;3840;25561;39596;36412;1173;24447;42488;7973;0;250191;143856;5227;0;5946;126480;0;0;3406;592;1387;0;95637;183934;1688;12404;48155;110050;25152;0;0;4697;110225;90074;122680;379;0;9224;0;5289;61795;0;7976;7208;377;5305;34437;1181;890;86;3524;22
7450924108507783190;48;31626;2943;48825;28455;0;17354;10824;0;12775;179666;86567;36363;14237;3445;150683;46694;1584;4467;5132;1597;53;11542;160798;0;7121;8795;152809;22104;1971;10567;2442;88059;81574;118260;8444;4341;13115;239;17203;18653;742;23379;8677;59838;37792;103945;637;2119;3327;3902;5279
-159314836818223081;42;25398;2738;39715;9108;120;57337;12307;6564;0;226406;99766;157932;3191;7585;71179;5953;0;12446;0;1819;0;13549;125046;1926;7507;19876;112441;5209;570;4096;4786;101782;70123;52526;4278;2359;47957;0;22439;8665;0;3733;7565;0;29752;257486;0;0;1617;3634;12478
-596726950626582490;43;0;13375;58758;38985;2589;32750;53592;23314;2302;113994;188188;0;0;5037;203096;6180;7587;3225;9121;0;1592;22448;132946;0;20550;2380;247454;32527;9463;6377;4059;137939;90696;39717;3856;3402;5511;7060;13261;28668;1247;21821;8609;12959;36734;0;765;0;1617;5213;0
-4629700416936861657;35;0;6907;62983;48785;2485;37023;23927;42998;0;59900;236497;0;0;6427;160183;0;27;0;2698;0;816;19281;121450;4242;5146;1884;350989;44019;0;0;3224;139977;81345;71906;3150;0;0;0;0;33068;1852;16156;1312;46536;4420;0;303;0;8363;10685;0
-3486349061538176972;44;0;14112;61804;39716;741;20834;46520;3027;13859;71081;223458;0;0;5540;177489;58953;852;6265;2577;0;0;28397;192672;7383;2683;2703;246915;46916;18727;14260;1627;106625;74382;33141;1422;7129;10502;145;11427;19090;34;11677;21290;21737;25768;0;72;487;4104;2821;0
-8945274759864639432;45;89289;6320;17921;15808;6040;51116;8152;47562;46680;147499;136951;86647;35461;4865;63180;20317;2885;12934;6762;785;1846;14530;123888;0;3494;8566;114442;16449;387;2946;2851;75409;65380;12219;64;4138;45819;4260;34837;16277;833;43180;7918;0;32072;167791;0;0;0;0;54194
-1055812637641662405;39;0;8228;38407;47537;1830;40333;66796;20420;0;151088;170761;0;0;17515;141947;0;2403;1061;4771;0;573;32850;199420;0;4320;782;279411;39403;9433;3178;4180;80508;86003;78452;1940;0;0;475;4960;9920;123;64189;9598;533;34097;1397;0;0;444;1678;0
-8017814711603027906;50;18369;6607;17341;15347;170;51439;35470;11366;1221;115266;206368;128169;14255;890;76991;29582;1198;9031;4853;696;464;14611;64055;11179;2282;6470;195549;18025;6348;12003;2053;48019;60752;21975;6722;4850;30278;2083;19550;21207;2431;35550;149;0;26789;277806;2504;59;1702;2731;18139
-2232659515268915134;47;12137;4736;48844;24558;1021;7842;20209;1344;744;276069;101006;13203;3215;14873;122860;7150;0;10999;498;0;927;7405;249280;784;7597;174;170599;13084;12945;7231;3521;114501;75607;59186;5957;3232;6601;0;36326;15372;6830;25474;16969;12707;38476;76696;8619;4350;5512;3694;0
1044553638573252691;47;2506;6380;36846;33313;1336;59604;23145;12574;0;136561;160113;5894;6216;2496;211299;9508;46;10608;4957;484;807;17959;92902;0;6289;8860;163336;41348;0;124;4444;153338;77990;64459;6571;3100;37407;324;42243;11211;649;18571;12822;31531;17327;115954;1340;0;5807;187;178
4316418767857918042;36;1007;9574;38067;40959;7882;0;35088;0;0;183966;154183;24561;2084;10320;158548;0;0;0;5715;0;3786;33534;205995;13579;12291;14298;156747;39782;0;0;5012;124029;87295;66856;2135;0;0;2904;0;25526;1191;12209;12541;0;768;163794;0;0;92;4631;15
-14073748835524507;42;79;21576;44852;41636;1787;8383;28891;115;0;119590;122266;11099;40;890;163819;0;1533;0;6298;0;1979;24340;209436;1806;15077;7994;169445;43256;5542;3490;1741;145040;87596;58989;1888;0;0;2223;0;39739;114;36528;955;33329;38590;151546;5603;0;1659;205;0
-7042503917300604820;38;2336;9213;59023;37394;0;42826;32888;29497;0;150637;93599;57139;3198;5267;165379;0;0;0;0;0;0;57185;166681;824;2607;1006;177558;42155;7455;6450;1743;85569;88494;100480;3028;0;0;0;0;17003;154;17992;3283;147;12335;168874;998;0;7582;2962;3
-1890104468612046724;49;11222;4592;31603;22887;2882;86279;2885;46520;462;130934;201947;12653;8001;716;163527;5439;235;22588;3114;7452;2057;12147;125973;0;10159;15479;127369;25369;13797;8425;2125;144803;76068;40645;2536;2881;77653;702;71391;1723;337;19982;10133;10336;38241;24994;7910;8694;11083;0;2014
8719250353565999230;36;0;22952;54025;47676;9090;50681;42999;53647;0;124923;256368;0;0;20175;172112;0;1708;27;6800;0;2915;22421;106890;0;12754;1193;297340;31594;10;0;8180;144496;83540;13081;0;0;2537;94;3371;16220;213;12601;19956;2458;12653;0;3264;0;0;0;0
-7774338856748310392;41;9548;7571;46222;35331;2008;10956;54638;7708;0;62136;202610;28003;2609;1494;180299;0;819;0;3548;0;2046;25852;153727;1910;5949;1660;241814;23390;0;0;4654;150258;108819;78026;10228;0;0;804;0;22632;2297;42797;10599;1488;16;108960;744;0;518;2518;3758
-1919940816143376225;45;1040;7153;35051;21555;3056;67479;26218;95148;9499;193646;119952;86350;22;6030;108781;25012;163;5670;2768;0;285;21897;135289;30719;19747;8756;93758;22182;2956;6406;4803;128566;85300;22249;0;5358;7741;5080;10300;12306;1251;8357;12617;0;59622;137233;127;0;0;3466;0
38562071809368226;40;0;30420;44038;53767;6197;8572;61778;3596;0;247184;51813;2026;0;13584;194772;0;6156;0;12990;0;2243;79737;232373;6376;9529;7123;123628;32440;896;5512;2593;105057;87668;105121;16399;0;0;9652;0;44125;5638;12990;7923;0;5634;13073;2081;0;2902;2691;667
8750494075980882085;36;0;628;43883;50833;2005;24557;71169;44440;0;22479;252077;0;0;17956;173473;0;4648;0;12042;0;2712;21055;92749;0;26071;23414;285703;63017;25001;17021;3192;143417;89106;36672;6509;0;0;1698;0;22434;668;40475;20347;245;17568;0;0;0;324;1376;0
7504967304036229327;40;15613;8295;47327;23765;2984;28062;22615;5055;0;175713;139939;2409;7364;23253;128724;0;1109;0;2739;0;144;48386;160372;5054;3146;417;310663;21760;5597;588;2861;151670;91762;123546;7710;0;0;307;0;25016;0;28133;13469;2589;3421;15085;0;0;1331;2971;0
-728175764750458636;44;2315;18594;53796;38899;3607;66570;11343;6737;0;101880;180976;0;0;8517;197855;33;3;0;530;0;446;42719;197622;685;15414;1450;165850;22932;2268;4868;3194;142536;99162;126694;24216;18;0;1100;19;40953;719;26759;6209;8129;20387;943;827;0;3250;2806;7134
7418835961162768638;48;38816;5106;29540;12775;904;54869;22460;22812;6260;135782;95722;78745;9689;1234;119789;8972;839;372;3609;0;1152;25604;100938;9821;18294;27027;62034;12799;10676;24204;4684;151322;85204;32211;1725;1284;71;350;0;42311;168;15908;479;629;39907;325489;0;537;676;4397;12768
4824199625843941700;49;1981;3448;41742;21990;4866;86312;22178;106794;0;91978;196384;6742;84;9682;130006;1712;0;2072;1884;2979;1203;11567;141681;2370;10063;6124;197299;11417;3994;5046;2273;139945;79035;104847;15330;551;20672;3467;2094;6550;1264;20358;9907;22297;33215;64728;30;542;1555;6725;1981
2589288310761333077;43;0;1;40045;53694;12408;52266;43084;32681;375;105396;282142;0;0;12308;232424;102;494;5;2366;0;1430;120;25312;0;18845;16489;282824;32711;19956;7144;4178;182477;92776;7604;931;2;397;958;2659;890;0;5836;22744;1980;54525;0;197;320;6966;902;0
7346778367124840793;41;26700;9957;43268;24409;0;50764;36961;24553;5653;188430;115235;6660;3072;2973;134537;30576;127;3422;637;3593;89;39477;185654;0;1139;3694;114246;25448;0;0;2982;150872;90875;177107;19716;4072;11610;0;8101;45423;1908;12078;6107;0;6606;6263;0;0;0;0;35970
98516241848738138;44;0;2471;40136;56228;3284;42972;67348;22291;3286;142749;110654;21497;0;9703;194733;27490;1387;6050;3754;0;60;3815;147911;0;27855;3047;206144;51790;12;1712;4718;179536;90139;40607;2663;4092;26828;139;13918;4821;863;14293;6675;902;17905;53006;984;0;0;496;0
-4077165037653843622;40;266;3208;43287;63676;2485;2301;42950;14;0;169148;99149;13699;55;15071;198166;0;7383;532;9903;0;6712;7511;210235;0;22665;4153;264205;42833;124;40;4682;125416;87227;64465;1164;0;1991;10690;3456;10197;0;45775;9603;0;13362;53006;0;0;0;159;0
1315614041145614708;35;355;22622;61424;28455;2007;0;23913;0;0;210475;85043;49958;0;1630;141725;0;1944;0;1529;0;229;91864;311596;38215;3699;634;176009;35187;0;0;1990;91367;88940;91028;1242;0;0;1026;0;51134;0;13671;263;8746;0;13299;3015;0;224;6506;0
2889622110911603081;48;70657;7657;27025;34948;1352;39642;51511;19981;1313;50401;34678;160388;4898;9075;186021;4083;9391;979;13094;2483;5542;27980;130685;0;5744;0;134944;30533;12005;263;1883;125747;104766;70452;5939;256;4827;7653;6721;24947;537;23250;4362;8131;19757;127823;224;0;2338;2400;41678
-1600748192553492037;44;0;6986;50892;17008;5173;84560;26818;35575;3733;215937;141017;0;0;3336;106848;15745;6360;19772;4923;9045;500;7592;184638;409;13879;2742;214301;31972;6067;6160;2747;127527;62874;31667;1796;3037;62770;4015;37353;7096;0;19939;0;5888;38599;25000;430;0;1113;7125;0
-8508144121032990270;39;0;1183;44145;32465;4625;65905;55402;66865;3490;138273;190561;0;0;4766;120259;439;3016;0;3366;0;113;18331;115141;0;5412;6207;240450;46674;11244;6762;5761;201012;77773;40486;112;0;0;3347;0;10386;88;11214;2112;0;39384;82611;408;920;256;0;0
1847320272152043991;42;0;7779;34948;27166;124;150306;57155;99143;3694;168290;179619;0;0;4669;156733;848;1434;1364;4246;0;80;1205;73822;0;2712;15420;317392;49690;4788;5192;6253;93934;66245;3424;0;2336;6329;665;3100;3284;0;49451;6828;17034;31793;0;541;1479;353;96;0
796292709114454508;41;22639;21453;58769;33112;235;20174;42927;4875;0;115258;172444;26003;6779;3347;127125;0;691;0;2717;0;374;60650;244196;2413;6266;2350;208170;40748;0;0;2351;137831;89427;64080;5666;0;0;4;0;44532;2004;32991;1053;3979;0;23502;40;143;578;4457;24611
-6264225606695640580;49;21454;17658;10183;28060;873;18844;45204;31499;6238;152305;180747;58247;11365;1278;135057;9420;9087;834;25956;127;7867;68958;233439;297;2572;16912;71678;19336;4289;3854;3431;102561;67896;62906;9847;596;4266;1208;513;38039;25033;63230;3260;1600;25418;44449;0;0;2393;6832;3848
895653375893316098;37;25309;52287;29099;13759;22;1720;15471;0;0;93889;57401;128817;4279;12061;119246;0;0;0;0;0;0;112771;135876;7161;829;4040;187537;16514;0;0;3198;119610;109348;29993;4325;0;0;253;0;46937;1675;34925;16391;263;375;247388;0;1113;1072;423;25587
7423902510743560709;48;666;6253;50900;21599;3799;33600;34157;8424;776;120056;129299;1270;422;11458;134485;5385;74;4765;1261;1524;472;39519;232824;8196;3578;0;222551;17853;3388;1231;4245;113206;98931;154616;10145;1975;25208;0;12588;19763;624;31982;20085;4520;45734;9350;3;1132;3390;3682;0
3524629658370843146;46;7543;21700;41230;37012;4466;25731;47390;15830;0;199805;78248;22250;1018;1334;141996;12999;3519;5957;13475;193;5958;49407;269362;484;30530;442;123821;29202;851;491;6803;89929;83925;112165;8479;5460;21109;1661;14119;45741;498;26342;1;0;33740;12275;0;0;0;1315;5158
1682094460822888975;39;0;0;44284;32645;3040;84911;46542;39318;22170;214509;56096;0;0;15984;149457;4795;12;0;258;0;119;5765;188872;6309;7168;5855;194437;25483;3676;6700;2748;191749;78170;77297;513;0;0;84;0;6061;0;18931;15436;18325;32942;49325;56;0;5122;5800;0
-4620130267728698835;42;11168;1050;51915;50326;1527;72405;61491;71332;30564;142093;68207;37431;0;10261;224383;3454;0;0;335;0;5;2399;86582;0;6888;15384;148557;51927;2787;3610;4091;135848;83112;17744;0;0;0;202;36;2554;0;11541;12655;12849;38278;164278;3793;42;5357;2923;9580
3864088480283894328;50;114996;14229;28016;22192;2138;38737;36192;21628;13660;165290;40866;68427;22378;572;69829;28096;2719;2922;17348;883;627;31975;143106;3959;2922;3558;79865;23203;341;2181;2929;45767;81536;23421;5640;602;15129;14631;8061;28460;1067;24825;5351;13835;11800;257999;1553;0;483;3994;111026
-3115646517210242495;36;0;674;26136;75379;10320;1826;17202;75;0;323152;93187;0;0;24351;234136;0;9524;0;18152;0;4219;39454;162825;0;34952;19129;143983;40324;0;48;3986;199671;81648;19763;1736;0;0;8277;0;10846;1053;24767;14571;286;6396;3090;903;0;4923;0;0
6922032627268461141;50;22544;34865;24049;27902;1683;55730;24015;16767;11561;163417;51237;122839;2905;3610;96331;33310;567;7789;6950;113;1032;72168;103996;487;18694;3448;92375;9218;437;2272;5541;85305;85353;53136;5504;4508;38530;3971;6443;23114;884;12730;860;0;7449;261351;178;599;298;3671;49228
-1318991740866125211;44;74;5552;48211;33588;1800;79561;33304;25063;0;76853;184156;35223;320;2802;85889;0;0;44;1513;0;1124;40961;207605;14294;11658;5715;266076;39628;1590;0;4077;105335;83067;117018;10400;14;1245;693;0;18338;23;22592;4410;1712;9593;68683;1496;454;493;8717;0
-5858901640232295803;47;17376;9247;24673;25306;14620;29329;37979;32877;18888;197892;47850;73505;582;22227;160457;18722;4782;22;7999;0;400;44307;206335;3180;6380;158;99724;17635;0;0;7665;186190;86079;102138;7403;96;623;388;1065;42479;3337;23084;11943;683;1003;41736;205;0;635;7103;14657
532269180959859339;42;65608;10323;12882;17331;644;39605;20232;55706;0;129331;82304;218586;14920;0;50676;2083;5201;1791;26530;0;7683;35939;103579;10371;7985;8353;55574;13938;17847;8593;5448;29829;78262;12401;658;0;5034;8872;4058;8752;275;31783;0;0;23928;401467;0;0;0;2498;24084
-5639069683421273449;46;4932;8834;35768;29059;873;103610;20765;69381;307;94779;202362;77114;0;8253;119522;3764;0;3086;1423;0;597;6158;128658;8978;21750;19918;215837;35161;5385;8660;2067;81243;85971;39729;1280;1534;12314;1;10689;13120;0;17826;14951;6601;46563;72419;2375;0;1912;1565;13870
4991114287033361081;42;919;11909;39011;14494;7467;35413;3781;3769;0;211836;57615;3758;1;7786;174496;0;1525;0;2446;0;0;71764;239558;1383;10135;15055;64906;18862;1137;2233;2964;166533;91020;109124;2243;0;0;1441;0;35630;38;25226;12585;1981;31832;168032;934;0;2810;6198;1114
-8693636130685312323;40;146;35;43614;55568;2491;67548;52709;93938;0;84279;220070;51956;478;13422;98343;0;596;0;3496;0;1032;5127;108477;104;7019;19075;229025;30584;26;215;4978;92772;77977;34051;0;0;0;0;0;7747;0;34857;11768;1233;1750;177628;136;0;243;2198;24253
-2387752227436485908;42;168;11473;65833;36030;1097;771;30880;0;0;170561;132852;48485;0;3163;195800;0;1159;0;3343;0;717;28384;272533;3744;12881;12683;135053;17942;2542;9929;4354;147577;103902;76782;14786;0;0;1737;0;36846;191;10746;5701;5610;34008;16201;488;24;1291;578;2119
-5175761871755533579;41;0;5895;49609;44914;658;45611;64152;51575;1;137405;391217;0;0;11773;149623;2985;2650;10;1485;0;281;45059;99016;0;6345;43939;210441;36483;4074;112;2846;94231;62113;44065;1350;2;0;4547;0;7517;317;5796;6725;17554;2270;0;177;0;1536;4605;0
-8206402945999166718;44;12866;10187;49600;37301;6671;13999;38313;11859;8288;141885;73121;12577;1620;13930;186957;1;3547;0;7128;0;1228;48461;188830;541;13241;539;176387;47714;4360;1111;3271;131589;102312;177445;14459;0;0;2452;0;43305;1406;16084;15068;7647;7801;5159;0;0;311;913;19480
